7D6B803D	edouard grave	2015
79524628	robert strutz	1991
7E7493DB	tokunaga takenobu	1988
8633814C	jiayuan chao	2015
86332332	jiaping zheng	2015
7F14C7D8	kiyoshi kogure	1988
7F5780A8	amit bronner	2012
7E1CD87A	marcel adam just	1980
4196D211	finn dag buo	1996
0A67E3A0	markus saers	2007
86322E97	ronen feldman	2006
7FD4A0D6	shukai hsieh	2006
7E3A12B6	kate forbes	2003
82B8535A	massimo marino	1987
7E7E4198	alessandro mazzei	2007
090D05E4	livia polanyi	1984
83895AB4	yonggang deng	2003
0478761D	murthy ganapathibhotla	2008
85BA7EE1	shaul markovitch	1993
808CDE26	jun suzuki	2002
7F3A8D79	guillermo a cecchi	2010
7E1EE594	hajime mochizuki	1998
809ACCE4	ravi shankar reddy	2011
7E0BCC81	kai sheng tai	2015
807AF9D6	carol peters	1992
5D440BFA	bill j katke	1967
7F666594	zhongqing wang	2013
7EDA2352	s jerrold kaplan	1980
86264100	gerhard van huyssteen	2010
7D25C8AE	tara murphy	2009
863B2641	kenneth heafield	2013
863BD643	daphna shezaf	2010
7CFA4DB1	douglas l nelson	1999
7FE28469	antonella de angeli	1997
8033D7BA	robert t kasper	1986
8637794A	pavel brazdil	2010
7D073802	niloy ganguly	2006
774D8949	mikiko nishikimi	1992
82BDC297	wei gao	2015
815DDBA8	joseph le roux	2010
0154BAE7	nathalie aussenacgilles	2015
794B28EC	hakki c cankaya	2010
7D2F287C	bin gao	2014
7F81064F	rahul agarwal	2013
7AB1968D	alessandro oltramari	2014
7A319053	claudia gdaniec	1991
79B7FE7C	matthias rehm	2000
7D86D90F	filipe mesquita	2013
2045F3DC	helen yannakoudakis	2011
0DB4D7F2	rebecca j passonneau	2013
7F9DF9DA	yinfei yang	2012
80A51280	christian kohler	2012
85E7043F	lori levin	2015
7B0F367B	martin zaidel	1992
845FF23B	hai zhao	2013
7E43EAD0	sarah george	2002
80DD94BB	miriam eckert	1999
7D5AA093	sabine reinhard	1993
4B5294E5	jacob s sagi	2009
84AF7035	yue lu	2010
7F29B175	ruli manurung	2010
082FEF62	houda bouamor	2011
86260901	eelco herder	2015
798BAE0C	alexander krotov	1997
761EE1D1	j g wilpon	2010
7D6E1211	gang luo	2015
7A8952F3	ville turunen	2009
0EDC3421	hirokazu masataki	2015
80770E04	hiroaki sugiyama	2014
863795C3	yashar mehdad	2013
04510E81	kairit sirts	2012
28CCDCDC	akira shimazu	1985
293B1C91	pepijn kokke	2014
7AAD2D18	sidahmed selouani	2003
7E2F6A1E	corentin ribeyre	2015
862659A6	alex perelygin	2013
86253625	mohammad kazemi	2014
85434617	chen li	2012
861F4653	qin gao	2014
7E75F1F2	jeff reynolds	2004
863AF431	domenico toscani	2014
514CE434	marko tadic	2003
06B7BCB4	khalid alsamara	2002
47AA09BC	sally yeates sedelow	1992
01548FD3	ilaria bordino	2011
86312BAC	toshinori miyoshi	2015
7EF6FA7E	hiroshi uchida	1980
7993AAC5	i golan	1988
7F65EC5E	li ngai ling	2002
85E74183	蔡家琦	2010
862D7D12	jan popelka	2012
763AA7D6	takahiro wakao	1992
86329DAF	khalid al khatib	2012
1427F384	katerina t frantzi	1996
7A9FE5B5	jill burstein	1998
75EA221D	greg durrett	2011
0743E5FB	nicolas usunier	2013
80477583	sara tonelli	2009
84E82F55	shanshan wang	2013
813D90E5	shinichiro nishizawa	1994
850A71A5	robert bart	2011
7D2D35B2	thomas francois	2009
7F8AA768	jonathan l smith	2009
7DB0B201	wei xu	2009
7D587B4F	yutaka matsuo	2004
863D4A8D	christopher norman	2015
862643C7	koichi shinoda	2014
06B81CE6	tim van de cruys	2011
7B79B582	caesar suen lun	1992
857DF827	jianping zhang	2003
7C0B017A	ryan georgi	2010
5675840A	ruslan kalitvianski	2012
8050CB9F	xuerui wang	2010
805B60EB	trucvien t nguyen	2009
09B3F5C5	rebecca dridan	2010
7CA1E723	katja markert	2002
77091AB5	r piotrowski	1992
8639E09F	chenyan xiong	2013
219C3770	mihai rotaru	2003
14134F93	reut tsarfaty	2008
4844CD7A	david barbella	2010
80E95D68	michel simard	2003
862C77BE	juan wu	2015
80DF0D4C	fabian pacheco	2012
07C959DB	michael f mctear	1999
7D9602FE	gregory mcarthur	2003
81B6CE30	csaba oravecz	2000
7FEA4B7C	long jiang	2008
7D137604	chihying huang	2010
0AD7796E	hiyan alshawi	2010
7B1E2CB1	kateryna tymoshenko	2014
7E4D86DF	chunyang wu	2013
7D28CA4D	eva dauphin	1996
862C75FB	jerry weltman	2008
7DD2B192	yenkai wang	2011
863EED4C	simone paolo ponzetto	2006
7FF9F5CD	henry s thompson	1981
85180AA3	xiangyang zhou	2012
8081B2CF	frank wood	2013
854FB785	andrei mikheev	1995
759A69B9	bruno gaume	2008
86339919	liviu dinu	2012
7DCF5AEE	weijie huang	2012
80125C55	sandipan dandapat	2009
797B0E9E	javier farreres	2002
83C0AC09	m hopkins	2014
7FED8A0E	minyen kan	1998
298EAB41	norman k sondheimer	1979
026C84B3	idan szpektor	2004
25B08510	phunthara sroison	2008
84DF16DC	hao wang	2013
825F4892	ixa nlp	2014
80166A0B	guillem gasco	2010
7F5F8FA1	toshiyuki sakai	1965
11922A69	stephanie seneff	2007
7554CEC2	kurt konolige	1988
863C6D66	franc cois lareau	2012
7DE15F4D	jie yang	2015
7D5EB79D	kazuo hara	2009
77BCA0F4	abhinav sethy	2006
2863003D	susanne z riehemann	2004
7C45E3A9	hesham tolba	2003
7F10090E	malcolm e cook	1984
78FD3CAA	upali s kohomban	2005
863132EC	s della pietra	1988
7DF026DF	masami suzuki	1992
80206980	rudolf kadlec	2014
7D636D31	weimeng zhu	2013
60E2891E	r shriram	2012
7F7CB83B	jing xiao	2004
852FF4F8	c watts	1994
1405CC6F	fred j damerau	2001
80ABD70B	jesus tomas	2006
7D25900C	alpa jain	2006
863DE573	joris vreeke	2013
7F2AC6D7	van durme	2012
862DAC7D	vasileios hatzivassiloglou	2010
8045EB45	kathrin spreyer	2009
815B0422	hanxiao shi	2014
80190EC1	saurabh gupta	2015
07C2B543	ronan collobert	2008
5AE51006	kuzman ganchev	1998
7F3344F4	sungwon jung	2009
131205D9	beate firzlaff	1996
197FCF8C	david harel	2009
03A88677	hans uszkoreit	1983
804EE937	percy cheung	2004
809B10EF	antonio zampolli	1973
8626ED73	m sheelagh t carpendale	2008
810FF4C8	jie zhang	2003
7FF8D5D2	rajesh bhatt	2009
8169BA3C	robert f simmons	1982
1012C988	kostas manios	2003
7D9670DF	shaodian zhang	2011
7EF064E8	emad mohamed	2010
7F38774B	sushant kishore	2010
79D9D0FD	nadir durrani	2010
7EEB0843	sameh alansary	2014
86367DCA	isaac mcalister	2014
7CBF11C7	thomas grossi	1990
8620CD34	bolette sandford pedersen	2013
0D80A751	francis wolinski	1995
07B899BF	carlos rodriguezpenagos	2009
7F8932A0	delip rao	2008
80998F2A	seokhwan kim	2006
726DDBD1	avihai mejer	2010
766D0AAC	diman karagyozov	2012
7F38C62F	guillaume bouchard	2012
80278693	james levin	1979
7B1630BC	ilias flaounas	2012
0D0D7A2A	joachim niehren	1997
07BA1415	alberto barroncedeno	2009
7E1E0835	bo long	2012
750B85DD	swapna gottipati	2011
811C95F1	zhenxin yang	2013
85E089CF	hua cheng	2002
0851D0AA	gilbert k krulee	1965
751052CA	jean veronis	1998
7D28BED7	shankar ananthakrishnan	2013
852ECE8B	pablo ruiz	2015
81FB8581	araly barrera	2012
80FB91B6	christopher m ackerman	2006
861F02B1	felix rietig	2013
773D3890	james b polikoff	2010
750E0387	nikola ikonomov	2009
863733E6	stephan hyeonjun stiller	2010
80067C04	shasha liao	2008
75A136DE	kyo kageura	2000
75F6B405	hiroshi kanayama	2000
833212E5	jeanfrancois rey	2012
7D31ACEC	chen bin	2008
7FF20D6C	zhou guodong	2004
7D44062A	john canny	2013
81EFB5DA	eirini balta	2009
80DE5E4D	paul felt	2010
04F21872	barry rafkind	2006
863EB808	detmar meurers	2012
84A22006	l prakash	2004
7EFAD156	li yin	2002
862A1704	peter potash	2015
7D8B20F9	t meder	2014
73B7739A	steffen staab	2000
7E3C1B7F	j j martin	2005
8637DF12	nadi tomeh	2014
76C11F9B	kevin hsinyih lin	2007
862010C8	keith hall	2007
7FF8BF32	chongwah ngo	2010
0160B2FB	amy isard	2012
77979E70	venkatesh keri	2007
7DF040FB	yongqiang li	2010
7EABB011	j d chen	2007
15F8DA85	liliana ardissono	1993
74791B06	jarmila panevova	1982
8007A19B	w w glover	1969
7D9FE491	koichi hori	1986
0590A5B3	nikolaos aletras	2013
7C2A46D4	reinhard stolle	2003
7B43BAB1	genevieve gorrell	2001
863DCBDA	roee aharoni	2014
7F798D2C	john blitzer	2003
862B5A2A	astha agarwal	2015
80EEF45C	tjong kim sang	2002
2DEA6AD8	re bouchardcote	2008
7EED5E36	xinyan xiao	2009
7ED04765	frans plank	2011
8624AC6D	yukari ogura	2013
7DF0A07B	chaocheng lin	2009
7FB03AA0	nan li	2014
7E37E479	kamfai wong	2013
7B598BE0	marie meteer	1988
7D13A5B0	gary k k chan	2000
863819F0	kan chew	2014
7F764A8A	casey whitelaw	2002
83E26196	itsuki noda	1998
67571794	teemu ruokolainen	2014
4AEADF70	gabriele musillo	2005
859C17B2	john c p milton	2010
828804BD	jian zhang	2000
02F7D51F	kemal oflazer	1992
4B277BBB	voula giouli	2009
75660ACE	alexandre andreewsky	1973
06AA96A8	naren datha	2009
7F5D01E1	david wible	2010
817A8D50	kyungsoon park	2009
644979FC	eric gaussier	1994
76F92CEC	joseph turian	2010
8630CA26	naoya todo	2015
807923AB	ruzhan lu	1994
7E585F1D	steven p abney	1995
863ED206	yoav goldberg	2014
830804EC	beata trawinski	2003
8437F69A	hassan alhaj	2010
7D14BBD4	penghsiang hung	2002
822BEEA0	andrea martines	2014
80B1D8DB	dandan song	2015
86239B48	thomas mueller	2011
75664ED1	laura alonso i alemany	2010
86378DCC	evgeny matusov	2008
8146CFD7	allan hanbury	2015
7FA4425E	takuya hiraoka	2014
85779D0F	matt shannon	2010
82900924	a coskun sonmez	2009
0341DE85	bianca zadrozny	2015
2B233A77	jean veronis	1988
0661DAE2	olivier bonami	2006
80112200	francesc benavent	2010
85D45F4D	rui yan	2015
81C16367	allen k wilson	2010
79646F6F	amir f atiya	2014
7ED88546	von glasersfeld	1969
7DD5F0BB	hauke schmidt	2003
312B91BA	traduccion automatica	2013
80F7F348	yikcheung tam	2003
86286EA9	fan yang	2013
7CFCFFC4	gerard kempen	1982
8099A1F3	maity siqueira	2010
7FEA2C37	sechun kang	2012
7F8674AD	sarvnaz karimi	2007
862D1D87	pavel straaˆak	2012
8213A8CE	sebastian varges	2001
7F8B7DDD	judith d schlesinger	2006
7D411479	xiaoai ren	2012
7F3B453C	baihan shu	2012
760D71BE	john denero	2007
7D952CDD	bernard lang	1989
86214CB3	german kruszewski	2014
81CCE901	dan roth	2008
0172F3AE	celestin sedogbo	1992
7D578224	omer levy	2014
77EE65D5	willem meijs	1991
828F7A43	tingzhu huang	2009
75DE9221	lance ramshaw	1989
807024D0	alon halevy	2014
8638991A	nizar habash	2014
862F5056	vladislav kubon	2014
81727BA6	benedikt schmidt	2015
7F85D5C5	hugo van leeuwen	1986
8403B3E8	yu chen	2009
7F4452CE	wren thornton	2009
811F7A6A	eren erdal aksoy	2015
78E5D111	damaris ayuso	1987
834BD742	tetsuji nakagawa	2004
7E4A14F6	zhigang wang	2013
86266A73	vish viswanath	2015
07468731	mathieu mangeotlerebours	2002
77D3D01D	robert t kasper	1989
81C035AB	zhuoran wang	2007
86375ABF	julie hunter	2014
7508F320	jorg schutz	1989
802B749F	sebastian krause	2010
863442F9	audi primadhanty	2015
7F7FDEB6	chengte li	2011
7909D25C	gerhard sagerer	2006
7F3BED47	jing zhang	2003
7FE79909	jessika roesner	2010
7E1E8906	david a smith	2003
80D68943	curt van wyk	2010
8629B1B0	holger duwiger	2014
7D0B26A9	john garofolo	1994
7E720196	taotao zhao	2011
804B964C	pengfei lu	2010
49D5168D	patricia rodriguezgianolli	2003
7EB9E095	chenchen ding	2014
86330B1D	aravind k jushi	1985
69048F77	ahmad babaeian jelodar	2010
76FB8DD7	jan svartvik	1969
7DA57EC5	beata megyesi	2006
5D6F37F0	jordan penchev	1982
8623B7A0	erdong chen	2007
806FF6B0	junfeng hou	2015
7DB8DDC8	jacqueline alderson	2014
8629B820	alex wilson	2015
7ED1670D	mason r smith	2011
78823FC7	debasis ganguly	2012
7EA5BBC5	jin guang zheng	2015
846B8448	tao li	2013
751F4173	richard socher	2011
08E84B1A	agnes plainfosse	1990
265FCB99	virach sornlertlamvanich	1994
7EC5E4C0	vishal juneja	2010
78661863	michael j freiling	1985
03ECD045	shuji doshita	1980
7F2993D4	shu zhang	2010
0B24C491	ruy luiz milidiu	2008
77C0B1A3	angela fahrni	2012
861F2D93	christoph teichmann	2015
86325802	savleen kaur chowdhary	2012
74181605	bjorn aldag	2004
80A4DA67	enikő heja	2012
0263A2D7	mike thelwall	2012
7F7B1A1F	federico gaspari	2013
7F5DE073	aiala rosa	2010
0E3E8B74	oystein nytro	2010
7D40924C	a a polikarpov	1973
7FF2D846	moshe friedman	2007
7F95EF8C	i m roberts	2013
0B0DE87E	ivana kruijffkorbayova	2000
7EB7B55C	fan wu	2014
7E196EEA	hui yang	2003
862C5F09	ellery smith	2015
80F94B1C	attila novak	2015
289B8FE6	emanuele pianta	2003
7D2E7F66	michael w daniels	2004
8628614E	xin wei wang	2010
2FF14734	maximiliano saiznoeda	2001
7D8C1242	gumwon hong	2009
751F02A6	alyssa mensch	2012
7F2083FB	rashmi prasad	2009
7F52550F	jorn veenstra	2002
013356C8	nissim francez	1995
7D0E2AB8	keiichi tokuda	2009
7E77B22C	peter s white	2005
2B067F27	raphael a finkel	2002
816E52B6	marcello federico	2006
81CDE813	anthony kroch	2014
8616DF8A	david d mcdonald	1981
7FD6A880	naoko kuriyama	2004
84CF876E	cane wingki leung	2011
8624EDAB	mengdi zhang	2015
84F6F08E	hideki kashioka	1998
7D668D6C	mary ellen foster	2005
0033388C	roberto navigli	2004
7D902417	i peng lin	1988
7F611EF2	mindy k ross	2014
7F0E04D0	yuseop kim	2002
7918053E	sarah alkuhlani	2011
8622E741	rosedale rd	2014
81275198	daniel marcu	2012
7A6A21A7	anastasios anastasakos	1994
863D6128	yasuhiro fujiwara	2010
863039C1	bender	2012
8163CAA1	ellen hays	1991
8490351C	rajeev sangal	1990
7F305B88	shuichi umeda	2014
10BB9074	jean senellart	2008
75F3D9FB	patrick haffner	2010
86338A54	liqiang nie	2012
7E280C02	gabriel nicolae	2006
0A8FCFF6	nabil hathout	2004
81C1E97A	marina litvak	2008
0E9F864B	ainur yessenalina	2010
7F4D081E	dario bianchi	1993
8075E672	youbing jin	2000
86225ED1	tao qian	2014
7FB1029A	v ctor fresno	2009
812BCEEA	echa chang	2002
73C7E424	jan žižka	2005
1190156B	benjamin	2012
8065AE91	rui sun	2015
7AEAB8B2	g orphanos	1999
7E928474	vietan nguyen	2012
85E5F052	dong wang	2015
7B0BFCA4	stanislas lhomme	2003
0CD2A3C0	ilya sutskever	2014
81506966	vladimir l cherkassky	2009
79B8A337	david schlangen	2004
8634DFD4	alex lamb	2013
7EA821A4	tadashi yamamoto	1992
11EAB9C2	sandor szedmak	2007
74BE18BA	fan bu	2010
855FE783	dan huang	2011
814AD0BC	kohsuke yanai	2015
82F4A3D6	yang liu	2007
7EA89821	munindar p singh	2014
863CF108	matko bosnjak	2015
75DE8979	ni sun	2013
7FE940CF	kornel laskowski	2002
7D395345	k l kwok	1994
8632F70A	n adi tomeh	2013
8031FFAD	alejandro molina	2013
7ABD9B0F	moritz sudhof	2013
800EC9E8	hanna m wallach	2009
7F386A21	mike calcagno	1998
77860FB9	kazunori muraki	1985
861EFD99	tyler peterson	2007
7EA0A66F	francisco carreiro da costa	2009
851FB993	john gray	2010
2904825D	helmar gust	1982
806A140C	james h martin	1988
7E87AA92	george a miller	1984
86373A41	varvara logacheva	2014
7E9A9CA3	joao paulo neto	2013
7D2B6E11	peter schauble	1994
7FCD8ACA	ivana romina altamirano	2010
4B8B9C97	daniel dechelotte	2007
7A2C0189	jane shore	2007
7EEF098B	furu wei	2008
112C7FC7	ilia chetviorkin	2012
7EFDC1B6	john g hughes	2000
7F502B2B	seeger fisher	2005
7AD87A19	mohammad sadegh rasooli	2013
7FE335E4	alex cheng	2010
8632D75E	burak kerim akkuaÿ	2013
7E98E724	naoto katoh	1996
838EEE51	aaron harnly	2012
4975273D	loannis konstas	2009
8008B723	seinosuke toda	1986
7811B5CF	tiago figueiredo	2012
773A328E	junichi kazama	2002
7D7E0EF8	matti polla	2008
0CAD9B99	mitch	1983
86202154	chris brew	2015
86337601	xusheng luo	2015
8567FFB9	xiaofeng wang	2002
7FC94B6B	zhenfu cao	2008
7D83D942	m b stone	1999
82DC1BC3	martin franz	2001
0AAC1E31	uwe reyle	1983
86216649	timofey arkhangeskiy	2012
75D24206	afra alishahi	2010
7C7C4056	tunghui chiang	1992
7CC0F560	akshar bharati	1990
7DC5EDB0	ching l teo	2011
7F0323DA	matthew hurst	2000
7E0DE740	kathleen ahrens	2003
8166BD36	melanie knapp	2002
66069DC5	marko brunzel	2003
143DB3A9	frank	1982
7F2F76A2	carole tiberius	2000
76DE2873	qu weimin	2004
7F68E1F3	seonyeong park	2015
6D6D1E17	benoit crabbe	2009
7F2E55F3	libin shen	2008
85D62513	thomas k landauer	2003
08919451	thamar solorio	2004
7F8775D4	im walde	2000
863E9CA0	alla rozovskaya	2007
80EACCD3	songbo tan	2007
862B3C8F	kunyu tsai	2014
7B4D978A	william blackburn	2013
7D51FBF6	aditi muralidharan	2014
7D432698	li deng	2012
81497A8B	dongwon park	2008
805210AF	jiang zhu	2006
7ACCF101	lawrence cavedon	2010
80592ABD	katja filippova	2006
0BCBE8E3	arthur c graesser	2003
7E6467FF	christian jacquemin	1997
7F977A57	robert l mercer	1988
862428AE	hospice houngbo	2012
4F0DC849	stephen beale	1996
7F9BC9F3	fei wu	2010
8639BBAC	keith textschall	2007
802ED36E	xingwei liao	2012
59B309D0	jon orwant	2012
80829BCB	christophe costa florencio	2014
7F91EEF7	chihoon lee	2006
841B223C	haralampos karanikas	2003
15018E82	r tabory	1965
1394874A	samuel eyassu	2005
7E7F01D7	markus svensson	2003
7E32A91D	hirohisa murakami	1990
8383ACD8	kostadin cholakov	2010
808B8D79	van cranenburgh	2012
799ADA0D	eric steinbrecher	2002
8636EABD	florian domges	2007
863E4B3B	m j colbourn	1984
862543F2	julian schamper	2013
856F3EF9	b r kundu	2012
15CAE4D0	i v palibina	1973
7D74D0DC	luciano barbosa	2009
82B8DD31	miguel perezramirez	2003
83AA77AB	kelly zervanou	2003
7631D509	bin ma	2005
8061E6B1	david beaver	2007
7F15B873	markus dreyer	2006
7DF683CA	hong yu	2006
86387360	houfeng wang	2014
7F28F210	chenyi lin	2002
7A48AB92	jan snajder	2008
83D87F37	franz josef och	1999
805D1809	wendy w chapman	2007
7FDC63F3	giacomo ferrari	1998
7AF424A2	stefanie tomko	2004
80DCC809	yasunori komatsu	1994
84F8A7E1	tinghao	2015
86288C23	taraka rama	2012
14EC5D49	cyril goutte	2007
80DA6427	fai wong	2004
7542F99E	makoto imamura	2009
7F37958C	takahiro ikeda	1998
78355281	hajnal andreka	1980
863E4B33	laurence danlos	2014
7DDF9A6F	shyamasree saha	2013
7EC362B0	manuel giuliani	2009
6D943698	maurizio tesconi	2009
806056FA	william t morgan	2002
7D0684E4	wenli zhou	2011
7CB4AC6D	steffen hedegaard	2011
77F9EF39	zdenek zdrahal	2010
86239F52	ben medlock	2007
7D2B0DD9	kevin m quinn	2008
81411323	shinya amano	1980
862A677A	dan ştefvanescu	2012
7875B23D	chikara hashimoto	2007
0DD181A6	marcel	2001
748EE627	tamar lavee	2014
7D054E1C	kimura kazuhiro	1992
7D6089F6	kyungsoon lee	2002
809930C1	rose catherine	2012
7F00E089	koong h c lin	1994
7EEB44BF	gudrun klose	1991
7DB28D9A	yuriy brun	2011
76457A9B	mikhail j atallah	2002
81DEB2CB	w shu	2000
48CDB0DC	daniel preoţiucpietro	2013
0E38421D	woottiporn tripasai	2002
7FD708E6	georgette silva	1979
7E5E7C91	toshihisa tashiro	1994
7D623D10	g david	1980
7556D315	david vadas	2006
7D6742C4	john c henderson	2001
0CE4B64E	gunther gorz	1994
7D053E61	huidan liu	2010
7A588410	saeedeh momtazi	2010
7F250763	jorn veenstra	1999
806E2CAA	giguet emmanuel	2006
7E957C15	matthew j craig	2004
8628BD45	bulent yener	2014
0EBED6C0	hady elsahar	2014
817628DB	hiroshi nakagawa	2000
273B9B8D	marco carlo passarotti	2009
0CB20E80	wray buntine	2005
7D4EC3FF	daojian zeng	2014
862A7D00	jan stėpanek	2009
06C32B00	helen seville	2000
7D8E3DFD	yulan yan	2009
7F1B85C6	radu florian	1999
85E7D6DE	louisphilippe morency	2008
80C07751	chikara hashimoto	2006
7D83FD4B	mingli wu	2006
7EAA786F	lishuang li	2010
7B20BADC	mary ann marcinkiewicz	1994
7E973CCF	ding liu	2005
80EF2D56	felisa verdejo	2000
813E7DC8	yoshiki niwa	1994
80FE45DB	katharina probst	2002
80218349	daan broeder	2001
85D63A27	dennis mehay	2009
7DA19193	radu ion	2004
13182D98	antoine widlocher	2006
7D704A35	joe a guthrie	1991
8630A723	byeongchang kim	1998
7ED81FFF	susan e marino	2013
7A322BDE	hristo tanev	2002
81FE24E6	boris haselbach	2012
7CF792ED	michel simard	1998
03573584	yolanda mcmillian	2008
762B41DE	florian boudin	2008
7B73412F	anne ruggles gere	2010
7F9D8240	michael d collins	2009
863C35C1	susan hagan	2013
77A5719B	michael sprenger	1988
861F8F5C	manabu sassano	2009
80DC0582	songfang huang	2014
8122D0ED	xuchen yao	2010
14906795	chahira lhioui	2013
7E49DC4B	thien nguyen	2006
80C972A1	goh chooi ling	2003
7F9C84E6	feifan liu	2007
8166FE23	jungi kim	2009
7BDBA07F	eduardo basterrechea	2010
8113CBE7	chris quirk	2002
7D2636A6	moheb ragheb	2014
814DA0EC	marti a hearst	1992
8637F971	rumeng li	2014
7D9B5BC0	j miller	1983
7D005282	dogan can	2012
8145F2C7	s amin	2004
862D21F2	chong min lee	2006
7D3B08AE	rafael a calvo	2010
852DC9D5	mark hasegawajohnson	2014
863CCC4D	wei liu	2014
7BD86625	derya ozkan	2010
7D7EC1FE	zhe zuo	2014
7E81AF12	wim peters	2003
8003F0B4	robin cooper	2001
80CA334D	arthur wang	2008
78F5F5F1	alexandru ceausu	2005
0C8F00C9	kate acomb	2007
86240508	haiyang xu	2015
7A4FE7FD	douglas r skuce	1990
78602592	brian kingsbury	2009
77777533	michael topper	2002
181C8E4B	matthew purver	2006
7715F578	nina seemann	2013
7FE6A625	michael carl	2000
8163BE0B	edda norcross	1985
80B73D2D	hinglung lin	1992
7D662EA8	lionel clement	2003
7D420ED2	shoaib jameel	2012
7D67246F	john lehmann	2005
7FB65F70	weilin wu	2006
7D87EC3C	hiroki oda	2008
80F9D5FA	kehjiann chen	1998
80367DF0	john r gillett	1994
86303EC1	matko bosnjak	2014
83C45A51	l mccrochon	2009
80E86DFB	hua wu	2013
1144FC8D	aymen elkhlifi	2014
86307B79	daniel marcu	2004
7513409A	bjorn schlunder	2012
79A0445F	stanislaw szpakowicz	2012
850C626D	pengfei liu	2015
7D416BEA	kevan buckley	2013
70457FED	tushar khot	2015
7DEFC7CE	bruno gaume	2004
804B8025	zhong wei	2013
7CA61798	martin durrell	2011
808FE840	alexandre davis	2012
7973CECE	richard dufour	2014
7F79C136	liangchih yu	2004
6C956E86	samia touileb	2014
7D10D37B	van der eijk	1993
77F64D96	scott cederberg	2003
72051CFF	antoine raux	2012
7FEF14DA	vinodkumar prabhakaran	2009
8449481B	m barton laws	2013
8635C04D	dirk weissenborn	2015
8144C0F6	lorenza russo	2012
7E4ABDDB	van der steen	1973
768BE37B	fred kochman	1991
7D8532E9	wonil lee	1998
54F3A097	farzad ehsani	2008
02CC531A	orest bolohan	2004
0F6DF0BD	peter	1987
862DACD9	anna eva hallin	2014
7CEB258C	clifford j weinstein	1996
8629B6C1	kartik goyal	2013
859A81D0	nicholas ostler	1991
84C5421A	stephan raaijmakers	2008
8634C48D	michaela regneri	2014
7707D656	s m m tahaghoghi	2006
8130FA91	peide qian	2008
73474B6A	inmaculada alvarezdemon	2002
861F8521	douglas d oard	2012
7F62FAE1	j saketha nath	2014
79E9E1B7	kapila ponnamperuma	2013
7DCC6C5A	paul s jacobs	1986
0EF0F898	spyridoula miliaraki	2004
86281DCA	parminder bhatia	2015
863B9411	adam przepiorkowski	2012
06AD61E1	vlado ke selj	2003
7D436B32	shimei pan	1992
7E9D0EE3	ninomiya takashi	1998
80492E16	keke cai	2007
6884C571	ludmila uhliřova	1982
7FFBE2E7	hsinmin wang	2000
7FD9AEA6	mark lee	1996
7D9F1039	takeo matsuda	1990
86321BBF	jinge yao	2014
8118DD5C	jing bai	2006
7C612D90	eric nyberg	2008
2425B9CF	peter poller	1998
7E45E1E3	thomas l cornell	1994
7E4316AD	shujie liu	2008
757B87A0	m w coetzer	1990
7EEAD85A	quan liu	2015
11674B42	sun maosong	1998
791BC13E	yasuhisa niimi	1986
75A0E468	clint burfoot	2009
7E6F6DE2	janet m baker	2006
7EBCF234	sourish chaudhuri	2008
0843FCFE	bruno cartoni	2009
7EEE6828	hakoda keita	2006
02890DD4	oldřich krůza	2009
7E77C0E7	cornelia fermuller	2015
1218ADA8	hatim khouzaimi	2015
863112F8	hayato kobayashi	2014
7822913C	stephanie strassel	2010
7DE9EEC1	m mennucci	1973
8638E20F	masato hagiwara	2015
7FFDD004	raghavendra udupa	2009
81221ACF	david k hunter	2012
8629750A	yujie zhang	2014
7E358867	francesco barbieri	2014
86377C35	gabriel stanovsky	2014
7FA1DDB8	marius pasca	2000
805DE038	cicero nogueira dos santos	2015
86336237	xuzhong wang	2015
8067DBD3	yuhang yang	2008
811598E1	christer johansson	2005
76FA5C6C	sanjeev khudanpur	2000
863EC490	jessica ouyang	2015
0F89C22C	enrique robledoarnuncio	2012
862124A2	decheng dai	2013
7FCE53AC	yasuhisa yoshida	2013
814C0EA8	ruihong huang	2010
7C53B033	sasa petrovic	2010
7DA7AEF6	james allen	1979
86215E83	andrea abel	2008
7FA2CE5D	sandip ray	2002
7F10894C	wenhui liao	2009
8634EBAB	dun deng	2014
76C34E84	kent wittenburg	2004
829BC4CA	jacqueline leon	1982
7D92723E	narae han	2004
69152F12	peter berck	1996
2E6241FB	edward m marcotte	2006
862B17A3	hirohiko sagawa	2007
7EA0D1B7	tetsuya ishikawa	1984
763C6E8F	greville g corbett	2003
85089BC8	pieter w adriaans	2008
78E60BCE	mathias verbeke	2012
041849EB	patrick gallinari	2006
80461DF3	yuqi zhang	2007
01A06568	frederik vaassen	2013
80E8E13D	prescott klassen	2012
7F041850	teruo koyama	2002
06BE0632	rebecca j passonneau	1991
805AE20E	b v agrawal	2013
7E72A9F8	mary ellen foster	2006
7F151AAE	raul ernesto gutierrez de pinerez reyes	2013
2B3FB6DD	upendra sapkota	2013
7F5758C5	eduardo blanco	2010
7DE33F18	john judge	2006
86337C3D	hiroaki kawasaki	2012
2B27E67A	michael herweg	1989
7E2E66E9	andrea zielinski	2013
816A69B2	naftali tishby	1993
800AF9F0	peter t corbett	2007
7F731DC1	yusheng lai	2002
2AD3F952	sudip kumar naskar	2006
8621F617	hitoshi iida	1984
4B3DABEE	yoshio izumida	1985
7AC7D436	mariaconsuelo rubiosanchez	2008
7A773052	alexander vasserman	2004
81F9E1A8	jeongmi cho	1999
85E95D71	jie lu	2009
7EC4928F	emese kis	1973
